date,value,timeseries_id,dataset_id,value_name
2015-05-31,481564.0,ABMI,PN2,gdp
2015-06-30,482464.0,ABMI,PN2,gdp
2015-07-31,483167.5652173913,ABMI,PN2,gdp
2015-08-31,483871.1304347826,ABMI,PN2,gdp
2015-09-30,484552.0,ABMI,PN2,gdp
2015-10-31,485765.3804347826,ABMI,PN2,gdp
2015-11-30,486939.6195652174,ABMI,PN2,gdp
2015-12-31,488153.0,ABMI,PN2,gdp
2016-01-31,488692.26373626373,ABMI,PN2,gdp
2016-02-29,489196.73626373627,ABMI,PN2,gdp
2016-03-31,489736.0,ABMI,PN2,gdp
2016-04-30,489988.52747252746,ABMI,PN2,gdp
2016-05-31,490249.47252747254,ABMI,PN2,gdp
2016-06-30,490502.0,ABMI,PN2,gdp
2016-07-31,491281.7173913043,ABMI,PN2,gdp
2016-08-31,492061.4347826087,ABMI,PN2,gdp
2016-09-30,492816.0,ABMI,PN2,gdp
2016-10-31,494047.23913043475,ABMI,PN2,gdp
2016-11-30,495238.76086956525,ABMI,PN2,gdp
2016-12-31,496470.0,ABMI,PN2,gdp
2017-01-31,497197.4666666667,ABMI,PN2,gdp
2017-02-28,497854.5333333333,ABMI,PN2,gdp
2017-03-31,498582.0,ABMI,PN2,gdp
2017-04-30,499011.56043956045,ABMI,PN2,gdp
2017-05-31,499455.43956043955,ABMI,PN2,gdp
2017-06-30,499885.0,ABMI,PN2,gdp
2017-07-31,500757.04347826086,ABMI,PN2,gdp
2017-08-31,501629.0869565217,ABMI,PN2,gdp
2017-09-30,502473.0,ABMI,PN2,gdp
2017-10-31,503151.6304347826,ABMI,PN2,gdp
2017-11-30,503808.3695652174,ABMI,PN2,gdp
2017-12-31,504487.0,ABMI,PN2,gdp
2018-01-31,504589.64444444445,ABMI,PN2,gdp
2018-02-28,504682.35555555555,ABMI,PN2,gdp
2018-03-31,504785.0,ABMI,PN2,gdp
2018-04-30,505463.13186813187,ABMI,PN2,gdp
2018-05-31,506163.86813186813,ABMI,PN2,gdp
2018-06-30,506842.0,ABMI,PN2,gdp
2018-07-31,508022.6956521739,ABMI,PN2,gdp
2018-08-31,509203.39130434784,ABMI,PN2,gdp
2018-09-30,510346.0,ABMI,PN2,gdp
2018-10-31,510728.7826086957,ABMI,PN2,gdp
2018-11-30,511099.2173913043,ABMI,PN2,gdp
2018-12-31,511482.0,ABMI,PN2,gdp
2019-01-31,512355.85555555555,ABMI,PN2,gdp
2019-02-28,513145.14444444445,ABMI,PN2,gdp
2019-03-31,514019.0,ABMI,PN2,gdp
1971-02-28,24613.0,MGRZ,LMS,emp
1971-03-31,24575.0,MGRZ,LMS,emp
1971-04-30,24559.0,MGRZ,LMS,emp
1971-05-31,24556.0,MGRZ,LMS,emp
1971-06-30,24541.0,MGRZ,LMS,emp
1971-07-31,24508.0,MGRZ,LMS,emp
1971-08-31,24464.0,MGRZ,LMS,emp
1971-09-30,24424.0,MGRZ,LMS,emp
1971-10-31,24398.0,MGRZ,LMS,emp
1971-11-30,24395.0,MGRZ,LMS,emp
1971-12-31,24416.0,MGRZ,LMS,emp
1972-01-31,24455.0,MGRZ,LMS,emp
1972-02-29,24501.0,MGRZ,LMS,emp
1972-03-31,24529.0,MGRZ,LMS,emp
1972-04-30,24539.0,MGRZ,LMS,emp
1972-05-31,24542.0,MGRZ,LMS,emp
1972-06-30,24541.0,MGRZ,LMS,emp
1972-07-31,24557.0,MGRZ,LMS,emp
1972-08-31,24585.0,MGRZ,LMS,emp
1972-09-30,24614.0,MGRZ,LMS,emp
1972-10-31,24643.0,MGRZ,LMS,emp
1972-11-30,24689.0,MGRZ,LMS,emp
1972-12-31,24748.0,MGRZ,LMS,emp
1973-01-31,24825.0,MGRZ,LMS,emp
1973-02-28,24903.0,MGRZ,LMS,emp
1973-03-31,24962.0,MGRZ,LMS,emp
1973-04-30,24986.0,MGRZ,LMS,emp
1973-05-31,24986.0,MGRZ,LMS,emp
1973-06-30,24975.0,MGRZ,LMS,emp
1973-07-31,24965.0,MGRZ,LMS,emp
1973-08-31,24972.0,MGRZ,LMS,emp
1973-09-30,24984.0,MGRZ,LMS,emp
1973-10-31,24997.0,MGRZ,LMS,emp
1973-11-30,24999.0,MGRZ,LMS,emp
1973-12-31,25000.0,MGRZ,LMS,emp
1974-01-31,24995.0,MGRZ,LMS,emp
1974-02-28,24984.0,MGRZ,LMS,emp
1974-03-31,24984.0,MGRZ,LMS,emp
1974-04-30,24985.0,MGRZ,LMS,emp
1974-05-31,25002.0,MGRZ,LMS,emp
1974-06-30,25020.0,MGRZ,LMS,emp
1974-07-31,25044.0,MGRZ,LMS,emp
1974-08-31,25066.0,MGRZ,LMS,emp
1974-09-30,25077.0,MGRZ,LMS,emp
1974-10-31,25075.0,MGRZ,LMS,emp
1974-11-30,25065.0,MGRZ,LMS,emp
1974-12-31,25044.0,MGRZ,LMS,emp
1975-01-31,25018.0,MGRZ,LMS,emp
1975-02-28,24996.0,MGRZ,LMS,emp
1975-03-31,24980.0,MGRZ,LMS,emp
1975-04-30,24965.0,MGRZ,LMS,emp
1975-05-31,24955.0,MGRZ,LMS,emp
1975-06-30,24945.0,MGRZ,LMS,emp
1975-07-31,24934.0,MGRZ,LMS,emp
1975-08-31,24918.0,MGRZ,LMS,emp
1975-09-30,24897.0,MGRZ,LMS,emp
1975-10-31,24880.0,MGRZ,LMS,emp
1975-11-30,24864.0,MGRZ,LMS,emp
1975-12-31,24847.0,MGRZ,LMS,emp
1976-01-31,24825.0,MGRZ,LMS,emp
1976-02-29,24809.0,MGRZ,LMS,emp
1976-03-31,24793.0,MGRZ,LMS,emp
1976-04-30,24788.0,MGRZ,LMS,emp
1976-05-31,24779.0,MGRZ,LMS,emp
1976-06-30,24776.0,MGRZ,LMS,emp
1976-07-31,24772.0,MGRZ,LMS,emp
1976-08-31,24768.0,MGRZ,LMS,emp
1976-09-30,24771.0,MGRZ,LMS,emp
1976-10-31,24779.0,MGRZ,LMS,emp
1976-11-30,24788.0,MGRZ,LMS,emp
1976-12-31,24797.0,MGRZ,LMS,emp
1977-01-31,24800.0,MGRZ,LMS,emp
1977-02-28,24803.0,MGRZ,LMS,emp
1977-03-31,24801.0,MGRZ,LMS,emp
1977-04-30,24799.0,MGRZ,LMS,emp
1977-05-31,24802.0,MGRZ,LMS,emp
1977-06-30,24800.0,MGRZ,LMS,emp
1977-07-31,24804.0,MGRZ,LMS,emp
1977-08-31,24809.0,MGRZ,LMS,emp
1977-09-30,24813.0,MGRZ,LMS,emp
1977-10-31,24818.0,MGRZ,LMS,emp
1977-11-30,24822.0,MGRZ,LMS,emp
1977-12-31,24833.0,MGRZ,LMS,emp
1978-01-31,24844.0,MGRZ,LMS,emp
1978-02-28,24862.0,MGRZ,LMS,emp
1978-03-31,24874.0,MGRZ,LMS,emp
1978-04-30,24886.0,MGRZ,LMS,emp
1978-05-31,24897.0,MGRZ,LMS,emp
1978-06-30,24908.0,MGRZ,LMS,emp
1978-07-31,24919.0,MGRZ,LMS,emp
1978-08-31,24941.0,MGRZ,LMS,emp
1978-09-30,24975.0,MGRZ,LMS,emp
1978-10-31,25017.0,MGRZ,LMS,emp
1978-11-30,25059.0,MGRZ,LMS,emp
1978-12-31,25087.0,MGRZ,LMS,emp
1979-01-31,25106.0,MGRZ,LMS,emp
1979-02-28,25113.0,MGRZ,LMS,emp
1979-03-31,25121.0,MGRZ,LMS,emp
1979-04-30,25136.0,MGRZ,LMS,emp
1979-05-31,25159.0,MGRZ,LMS,emp
1979-06-30,25186.0,MGRZ,LMS,emp
1979-07-31,25211.0,MGRZ,LMS,emp
1979-08-31,25229.0,MGRZ,LMS,emp
1979-09-30,25248.0,MGRZ,LMS,emp
1979-10-31,25265.0,MGRZ,LMS,emp
1979-11-30,25280.0,MGRZ,LMS,emp
1979-12-31,25280.0,MGRZ,LMS,emp
1980-01-31,25270.0,MGRZ,LMS,emp
1980-02-29,25250.0,MGRZ,LMS,emp
1980-03-31,25235.0,MGRZ,LMS,emp
1980-04-30,25215.0,MGRZ,LMS,emp
1980-05-31,25190.0,MGRZ,LMS,emp
1980-06-30,25160.0,MGRZ,LMS,emp
1980-07-31,25110.0,MGRZ,LMS,emp
1980-08-31,25050.0,MGRZ,LMS,emp
1980-09-30,24985.0,MGRZ,LMS,emp
1980-10-31,24915.0,MGRZ,LMS,emp
1980-11-30,24855.0,MGRZ,LMS,emp
1980-12-31,24785.0,MGRZ,LMS,emp
1981-01-31,24720.0,MGRZ,LMS,emp
1981-02-28,24661.0,MGRZ,LMS,emp
1981-03-31,24606.0,MGRZ,LMS,emp
1981-04-30,24549.0,MGRZ,LMS,emp
1981-05-31,24495.0,MGRZ,LMS,emp
1981-06-30,24444.0,MGRZ,LMS,emp
1981-07-31,24398.0,MGRZ,LMS,emp
1981-08-31,24355.0,MGRZ,LMS,emp
1981-09-30,24311.0,MGRZ,LMS,emp
1981-10-31,24261.0,MGRZ,LMS,emp
1981-11-30,24209.0,MGRZ,LMS,emp
1981-12-31,24169.0,MGRZ,LMS,emp
1982-01-31,24139.0,MGRZ,LMS,emp
1982-02-28,24120.0,MGRZ,LMS,emp
1982-03-31,24092.0,MGRZ,LMS,emp
1982-04-30,24067.0,MGRZ,LMS,emp
1982-05-31,24027.0,MGRZ,LMS,emp
1982-06-30,23992.0,MGRZ,LMS,emp
1982-07-31,23949.0,MGRZ,LMS,emp
1982-08-31,23901.0,MGRZ,LMS,emp
1982-09-30,23852.0,MGRZ,LMS,emp
1982-10-31,23803.0,MGRZ,LMS,emp
1982-11-30,23755.0,MGRZ,LMS,emp
1982-12-31,23712.0,MGRZ,LMS,emp
1983-01-31,23675.0,MGRZ,LMS,emp
1983-02-28,23651.0,MGRZ,LMS,emp
1983-03-31,23636.0,MGRZ,LMS,emp
1983-04-30,23630.0,MGRZ,LMS,emp
1983-05-31,23647.0,MGRZ,LMS,emp
1983-06-30,23687.0,MGRZ,LMS,emp
1983-07-31,23741.0,MGRZ,LMS,emp
1983-08-31,23809.0,MGRZ,LMS,emp
1983-09-30,23879.0,MGRZ,LMS,emp
1983-10-31,23947.0,MGRZ,LMS,emp
1983-11-30,23994.0,MGRZ,LMS,emp
1983-12-31,24044.0,MGRZ,LMS,emp
1984-01-31,24085.0,MGRZ,LMS,emp
1984-02-29,24125.0,MGRZ,LMS,emp
1984-03-31,24165.0,MGRZ,LMS,emp
1984-04-30,24208.0,MGRZ,LMS,emp
1984-05-31,24245.0,MGRZ,LMS,emp
1984-06-30,24275.0,MGRZ,LMS,emp
1984-07-31,24305.0,MGRZ,LMS,emp
1984-08-31,24335.0,MGRZ,LMS,emp
1984-09-30,24370.0,MGRZ,LMS,emp
1984-10-31,24400.0,MGRZ,LMS,emp
1984-11-30,24435.0,MGRZ,LMS,emp
1984-12-31,24470.0,MGRZ,LMS,emp
1985-01-31,24490.0,MGRZ,LMS,emp
1985-02-28,24515.0,MGRZ,LMS,emp
1985-03-31,24540.0,MGRZ,LMS,emp
1985-04-30,24554.0,MGRZ,LMS,emp
1985-05-31,24570.0,MGRZ,LMS,emp
1985-06-30,24590.0,MGRZ,LMS,emp
1985-07-31,24610.0,MGRZ,LMS,emp
1985-08-31,24625.0,MGRZ,LMS,emp
1985-09-30,24635.0,MGRZ,LMS,emp
1985-10-31,24650.0,MGRZ,LMS,emp
1985-11-30,24660.0,MGRZ,LMS,emp
1985-12-31,24660.0,MGRZ,LMS,emp
1986-01-31,24670.0,MGRZ,LMS,emp
1986-02-28,24670.0,MGRZ,LMS,emp
1986-03-31,24675.0,MGRZ,LMS,emp
1986-04-30,24683.0,MGRZ,LMS,emp
1986-05-31,24695.0,MGRZ,LMS,emp
1986-06-30,24720.0,MGRZ,LMS,emp
1986-07-31,24740.0,MGRZ,LMS,emp
1986-08-31,24770.0,MGRZ,LMS,emp
1986-09-30,24800.0,MGRZ,LMS,emp
1986-10-31,24830.0,MGRZ,LMS,emp
1986-11-30,24850.0,MGRZ,LMS,emp
1986-12-31,24875.0,MGRZ,LMS,emp
1987-01-31,24900.0,MGRZ,LMS,emp
1987-02-28,24925.0,MGRZ,LMS,emp
1987-03-31,24970.0,MGRZ,LMS,emp
1987-04-30,25031.0,MGRZ,LMS,emp
1987-05-31,25110.0,MGRZ,LMS,emp
1987-06-30,25190.0,MGRZ,LMS,emp
1987-07-31,25270.0,MGRZ,LMS,emp
1987-08-31,25345.0,MGRZ,LMS,emp
1987-09-30,25420.0,MGRZ,LMS,emp
1987-10-31,25495.0,MGRZ,LMS,emp
1987-11-30,25575.0,MGRZ,LMS,emp
1987-12-31,25655.0,MGRZ,LMS,emp
1988-01-31,25730.0,MGRZ,LMS,emp
1988-02-29,25795.0,MGRZ,LMS,emp
1988-03-31,25860.0,MGRZ,LMS,emp
1988-04-30,25913.0,MGRZ,LMS,emp
1988-05-31,25970.0,MGRZ,LMS,emp
1988-06-30,26030.0,MGRZ,LMS,emp
1988-07-31,26100.0,MGRZ,LMS,emp
1988-08-31,26160.0,MGRZ,LMS,emp
1988-09-30,26230.0,MGRZ,LMS,emp
1988-10-31,26290.0,MGRZ,LMS,emp
1988-11-30,26355.0,MGRZ,LMS,emp
1988-12-31,26430.0,MGRZ,LMS,emp
1989-01-31,26510.0,MGRZ,LMS,emp
1989-02-28,26590.0,MGRZ,LMS,emp
1989-03-31,26660.0,MGRZ,LMS,emp
1989-04-30,26709.0,MGRZ,LMS,emp
1989-05-31,26730.0,MGRZ,LMS,emp
1989-06-30,26750.0,MGRZ,LMS,emp
1989-07-31,26775.0,MGRZ,LMS,emp
1989-08-31,26795.0,MGRZ,LMS,emp
1989-09-30,26820.0,MGRZ,LMS,emp
1989-10-31,26850.0,MGRZ,LMS,emp
1989-11-30,26880.0,MGRZ,LMS,emp
1989-12-31,26890.0,MGRZ,LMS,emp
1990-01-31,26900.0,MGRZ,LMS,emp
1990-02-28,26900.0,MGRZ,LMS,emp
1990-03-31,26910.0,MGRZ,LMS,emp
1990-04-30,26922.0,MGRZ,LMS,emp
1990-05-31,26935.0,MGRZ,LMS,emp
1990-06-30,26945.0,MGRZ,LMS,emp
1990-07-31,26930.0,MGRZ,LMS,emp
1990-08-31,26900.0,MGRZ,LMS,emp
1990-09-30,26855.0,MGRZ,LMS,emp
1990-10-31,26805.0,MGRZ,LMS,emp
1990-11-30,26750.0,MGRZ,LMS,emp
1990-12-31,26685.0,MGRZ,LMS,emp
1991-01-31,26615.0,MGRZ,LMS,emp
1991-02-28,26530.0,MGRZ,LMS,emp
1991-03-31,26450.0,MGRZ,LMS,emp
1991-04-30,26365.0,MGRZ,LMS,emp
1991-05-31,26275.0,MGRZ,LMS,emp
1991-06-30,26190.0,MGRZ,LMS,emp
1991-07-31,26105.0,MGRZ,LMS,emp
1991-08-31,26025.0,MGRZ,LMS,emp
1991-09-30,25955.0,MGRZ,LMS,emp
1991-10-31,25885.0,MGRZ,LMS,emp
1991-11-30,25820.0,MGRZ,LMS,emp
1991-12-31,25775.0,MGRZ,LMS,emp
1992-01-31,25740.0,MGRZ,LMS,emp
1992-02-29,25710.0,MGRZ,LMS,emp
1992-03-31,25685.0,MGRZ,LMS,emp
1992-04-30,25636.0,MGRZ,LMS,emp
1992-05-31,25605.0,MGRZ,LMS,emp
1992-06-30,25542.0,MGRZ,LMS,emp
1992-07-31,25525.0,MGRZ,LMS,emp
1992-08-31,25509.0,MGRZ,LMS,emp
1992-09-30,25454.0,MGRZ,LMS,emp
1992-10-31,25406.0,MGRZ,LMS,emp
1992-11-30,25336.0,MGRZ,LMS,emp
1992-12-31,25301.0,MGRZ,LMS,emp
1993-01-31,25274.0,MGRZ,LMS,emp
1993-02-28,25282.0,MGRZ,LMS,emp
1993-03-31,25258.0,MGRZ,LMS,emp
1993-04-30,25286.0,MGRZ,LMS,emp
1993-05-31,25293.0,MGRZ,LMS,emp
1993-06-30,25293.0,MGRZ,LMS,emp
1993-07-31,25278.0,MGRZ,LMS,emp
1993-08-31,25316.0,MGRZ,LMS,emp
1993-09-30,25320.0,MGRZ,LMS,emp
1993-10-31,25319.0,MGRZ,LMS,emp
1993-11-30,25320.0,MGRZ,LMS,emp
1993-12-31,25322.0,MGRZ,LMS,emp
1994-01-31,25362.0,MGRZ,LMS,emp
1994-02-28,25408.0,MGRZ,LMS,emp
1994-03-31,25451.0,MGRZ,LMS,emp
1994-04-30,25455.0,MGRZ,LMS,emp
1994-05-31,25451.0,MGRZ,LMS,emp
1994-06-30,25516.0,MGRZ,LMS,emp
1994-07-31,25517.0,MGRZ,LMS,emp
1994-08-31,25559.0,MGRZ,LMS,emp
1994-09-30,25561.0,MGRZ,LMS,emp
1994-10-31,25594.0,MGRZ,LMS,emp
1994-11-30,25600.0,MGRZ,LMS,emp
1994-12-31,25583.0,MGRZ,LMS,emp
1995-01-31,25638.0,MGRZ,LMS,emp
1995-02-28,25670.0,MGRZ,LMS,emp
1995-03-31,25705.0,MGRZ,LMS,emp
1995-04-30,25733.0,MGRZ,LMS,emp
1995-05-31,25770.0,MGRZ,LMS,emp
1995-06-30,25791.0,MGRZ,LMS,emp
1995-07-31,25838.0,MGRZ,LMS,emp
1995-08-31,25852.0,MGRZ,LMS,emp
1995-09-30,25869.0,MGRZ,LMS,emp
1995-10-31,25891.0,MGRZ,LMS,emp
1995-11-30,25982.0,MGRZ,LMS,emp
1995-12-31,25987.0,MGRZ,LMS,emp
1996-01-31,25981.0,MGRZ,LMS,emp
1996-02-29,25970.0,MGRZ,LMS,emp
1996-03-31,25977.0,MGRZ,LMS,emp
1996-04-30,26002.0,MGRZ,LMS,emp
1996-05-31,26009.0,MGRZ,LMS,emp
1996-06-30,26006.0,MGRZ,LMS,emp
1996-07-31,26063.0,MGRZ,LMS,emp
1996-08-31,26062.0,MGRZ,LMS,emp
1996-09-30,26120.0,MGRZ,LMS,emp
1996-10-31,26177.0,MGRZ,LMS,emp
1996-11-30,26198.0,MGRZ,LMS,emp
1996-12-31,26258.0,MGRZ,LMS,emp
1997-01-31,26324.0,MGRZ,LMS,emp
1997-02-28,26381.0,MGRZ,LMS,emp
1997-03-31,26428.0,MGRZ,LMS,emp
1997-04-30,26450.0,MGRZ,LMS,emp
1997-05-31,26514.0,MGRZ,LMS,emp
1997-06-30,26493.0,MGRZ,LMS,emp
1997-07-31,26509.0,MGRZ,LMS,emp
1997-08-31,26572.0,MGRZ,LMS,emp
1997-09-30,26603.0,MGRZ,LMS,emp
1997-10-31,26622.0,MGRZ,LMS,emp
1997-11-30,26636.0,MGRZ,LMS,emp
1997-12-31,26632.0,MGRZ,LMS,emp
1998-01-31,26658.0,MGRZ,LMS,emp
1998-02-28,26677.0,MGRZ,LMS,emp
1998-03-31,26707.0,MGRZ,LMS,emp
1998-04-30,26708.0,MGRZ,LMS,emp
1998-05-31,26714.0,MGRZ,LMS,emp
1998-06-30,26770.0,MGRZ,LMS,emp
1998-07-31,26824.0,MGRZ,LMS,emp
1998-08-31,26834.0,MGRZ,LMS,emp
1998-09-30,26878.0,MGRZ,LMS,emp
1998-10-31,26939.0,MGRZ,LMS,emp
1998-11-30,26955.0,MGRZ,LMS,emp
1998-12-31,27000.0,MGRZ,LMS,emp
1999-01-31,27018.0,MGRZ,LMS,emp
1999-02-28,27036.0,MGRZ,LMS,emp
1999-03-31,27042.0,MGRZ,LMS,emp
1999-04-30,27058.0,MGRZ,LMS,emp
1999-05-31,27095.0,MGRZ,LMS,emp
1999-06-30,27115.0,MGRZ,LMS,emp
1999-07-31,27170.0,MGRZ,LMS,emp
1999-08-31,27218.0,MGRZ,LMS,emp
1999-09-30,27212.0,MGRZ,LMS,emp
1999-10-31,27270.0,MGRZ,LMS,emp
1999-11-30,27322.0,MGRZ,LMS,emp
1999-12-31,27307.0,MGRZ,LMS,emp
2000-01-31,27309.0,MGRZ,LMS,emp
2000-02-29,27362.0,MGRZ,LMS,emp
2000-03-31,27406.0,MGRZ,LMS,emp
2000-04-30,27442.0,MGRZ,LMS,emp
2000-05-31,27468.0,MGRZ,LMS,emp
2000-06-30,27528.0,MGRZ,LMS,emp
2000-07-31,27565.0,MGRZ,LMS,emp
2000-08-31,27555.0,MGRZ,LMS,emp
2000-09-30,27528.0,MGRZ,LMS,emp
2000-10-31,27516.0,MGRZ,LMS,emp
2000-11-30,27549.0,MGRZ,LMS,emp
2000-12-31,27637.0,MGRZ,LMS,emp
2001-01-31,27618.0,MGRZ,LMS,emp
2001-02-28,27623.0,MGRZ,LMS,emp
2001-03-31,27663.0,MGRZ,LMS,emp
2001-04-30,27699.0,MGRZ,LMS,emp
2001-05-31,27707.0,MGRZ,LMS,emp
2001-06-30,27699.0,MGRZ,LMS,emp
2001-07-31,27719.0,MGRZ,LMS,emp
2001-08-31,27715.0,MGRZ,LMS,emp
2001-09-30,27735.0,MGRZ,LMS,emp
2001-10-31,27787.0,MGRZ,LMS,emp
2001-11-30,27803.0,MGRZ,LMS,emp
2001-12-31,27769.0,MGRZ,LMS,emp
2002-01-31,27781.0,MGRZ,LMS,emp
2002-02-28,27797.0,MGRZ,LMS,emp
2002-03-31,27856.0,MGRZ,LMS,emp
2002-04-30,27888.0,MGRZ,LMS,emp
2002-05-31,27933.0,MGRZ,LMS,emp
2002-06-30,27908.0,MGRZ,LMS,emp
2002-07-31,27949.0,MGRZ,LMS,emp
2002-08-31,27935.0,MGRZ,LMS,emp
2002-09-30,28023.0,MGRZ,LMS,emp
2002-10-31,28059.0,MGRZ,LMS,emp
2002-11-30,28110.0,MGRZ,LMS,emp
2002-12-31,28081.0,MGRZ,LMS,emp
2003-01-31,28058.0,MGRZ,LMS,emp
2003-02-28,28099.0,MGRZ,LMS,emp
2003-03-31,28142.0,MGRZ,LMS,emp
2003-04-30,28199.0,MGRZ,LMS,emp
2003-05-31,28226.0,MGRZ,LMS,emp
2003-06-30,28236.0,MGRZ,LMS,emp
2003-07-31,28228.0,MGRZ,LMS,emp
2003-08-31,28256.0,MGRZ,LMS,emp
2003-09-30,28285.0,MGRZ,LMS,emp
2003-10-31,28295.0,MGRZ,LMS,emp
2003-11-30,28304.0,MGRZ,LMS,emp
2003-12-31,28399.0,MGRZ,LMS,emp
2004-01-31,28438.0,MGRZ,LMS,emp
2004-02-29,28459.0,MGRZ,LMS,emp
2004-03-31,28449.0,MGRZ,LMS,emp
2004-04-30,28466.0,MGRZ,LMS,emp
2004-05-31,28470.0,MGRZ,LMS,emp
2004-06-30,28464.0,MGRZ,LMS,emp
2004-07-31,28480.0,MGRZ,LMS,emp
2004-08-31,28518.0,MGRZ,LMS,emp
2004-09-30,28544.0,MGRZ,LMS,emp
2004-10-31,28627.0,MGRZ,LMS,emp
2004-11-30,28673.0,MGRZ,LMS,emp
2004-12-31,28726.0,MGRZ,LMS,emp
2005-01-31,28794.0,MGRZ,LMS,emp
2005-02-28,28789.0,MGRZ,LMS,emp
2005-03-31,28759.0,MGRZ,LMS,emp
2005-04-30,28780.0,MGRZ,LMS,emp
2005-05-31,28802.0,MGRZ,LMS,emp
2005-06-30,28855.0,MGRZ,LMS,emp
2005-07-31,28906.0,MGRZ,LMS,emp
2005-08-31,28928.0,MGRZ,LMS,emp
2005-09-30,28913.0,MGRZ,LMS,emp
2005-10-31,28880.0,MGRZ,LMS,emp
2005-11-30,28880.0,MGRZ,LMS,emp
2005-12-31,28934.0,MGRZ,LMS,emp
2006-01-31,28988.0,MGRZ,LMS,emp
2006-02-28,29048.0,MGRZ,LMS,emp
2006-03-31,29085.0,MGRZ,LMS,emp
2006-04-30,29063.0,MGRZ,LMS,emp
2006-05-31,29106.0,MGRZ,LMS,emp
2006-06-30,29140.0,MGRZ,LMS,emp
2006-07-31,29224.0,MGRZ,LMS,emp
2006-08-31,29183.0,MGRZ,LMS,emp
2006-09-30,29189.0,MGRZ,LMS,emp
2006-10-31,29204.0,MGRZ,LMS,emp
2006-11-30,29214.0,MGRZ,LMS,emp
2006-12-31,29202.0,MGRZ,LMS,emp
2007-01-31,29175.0,MGRZ,LMS,emp
2007-02-28,29194.0,MGRZ,LMS,emp
2007-03-31,29232.0,MGRZ,LMS,emp
2007-04-30,29314.0,MGRZ,LMS,emp
2007-05-31,29322.0,MGRZ,LMS,emp
2007-06-30,29352.0,MGRZ,LMS,emp
2007-07-31,29376.0,MGRZ,LMS,emp
2007-08-31,29420.0,MGRZ,LMS,emp
2007-09-30,29470.0,MGRZ,LMS,emp
2007-10-31,29527.0,MGRZ,LMS,emp
2007-11-30,29576.0,MGRZ,LMS,emp
2007-12-31,29614.0,MGRZ,LMS,emp
2008-01-31,29676.0,MGRZ,LMS,emp
2008-02-29,29684.0,MGRZ,LMS,emp
2008-03-31,29706.0,MGRZ,LMS,emp
2008-04-30,29749.0,MGRZ,LMS,emp
2008-05-31,29722.0,MGRZ,LMS,emp
2008-06-30,29696.0,MGRZ,LMS,emp
2008-07-31,29612.0,MGRZ,LMS,emp
2008-08-31,29580.0,MGRZ,LMS,emp
2008-09-30,29535.0,MGRZ,LMS,emp
2008-10-31,29556.0,MGRZ,LMS,emp
2008-11-30,29528.0,MGRZ,LMS,emp
2008-12-31,29539.0,MGRZ,LMS,emp
2009-01-31,29429.0,MGRZ,LMS,emp
2009-02-28,29366.0,MGRZ,LMS,emp
2009-03-31,29272.0,MGRZ,LMS,emp
2009-04-30,29155.0,MGRZ,LMS,emp
2009-05-31,29087.0,MGRZ,LMS,emp
2009-06-30,29018.0,MGRZ,LMS,emp
2009-07-31,29076.0,MGRZ,LMS,emp
2009-08-31,29069.0,MGRZ,LMS,emp
2009-09-30,29084.0,MGRZ,LMS,emp
2009-10-31,29092.0,MGRZ,LMS,emp
2009-11-30,29102.0,MGRZ,LMS,emp
2009-12-31,29057.0,MGRZ,LMS,emp
2010-01-31,29024.0,MGRZ,LMS,emp
2010-02-28,29013.0,MGRZ,LMS,emp
2010-03-31,29048.0,MGRZ,LMS,emp
2010-04-30,29144.0,MGRZ,LMS,emp
2010-05-31,29192.0,MGRZ,LMS,emp
2010-06-30,29325.0,MGRZ,LMS,emp
2010-07-31,29339.0,MGRZ,LMS,emp
2010-08-31,29385.0,MGRZ,LMS,emp
2010-09-30,29308.0,MGRZ,LMS,emp
2010-10-31,29284.0,MGRZ,LMS,emp
2010-11-30,29324.0,MGRZ,LMS,emp
2010-12-31,29391.0,MGRZ,LMS,emp
2011-01-31,29442.0,MGRZ,LMS,emp
2011-02-28,29441.0,MGRZ,LMS,emp
2011-03-31,29436.0,MGRZ,LMS,emp
2011-04-30,29466.0,MGRZ,LMS,emp
2011-05-31,29447.0,MGRZ,LMS,emp
2011-06-30,29345.0,MGRZ,LMS,emp
2011-07-31,29299.0,MGRZ,LMS,emp
2011-08-31,29281.0,MGRZ,LMS,emp
2011-09-30,29300.0,MGRZ,LMS,emp
2011-10-31,29325.0,MGRZ,LMS,emp
2011-11-30,29342.0,MGRZ,LMS,emp
2011-12-31,29346.0,MGRZ,LMS,emp
2012-01-31,29381.0,MGRZ,LMS,emp
2012-02-29,29454.0,MGRZ,LMS,emp
2012-03-31,29492.0,MGRZ,LMS,emp
2012-04-30,29564.0,MGRZ,LMS,emp
2012-05-31,29667.0,MGRZ,LMS,emp
2012-06-30,29744.0,MGRZ,LMS,emp
2012-07-31,29779.0,MGRZ,LMS,emp
2012-08-31,29759.0,MGRZ,LMS,emp
2012-09-30,29744.0,MGRZ,LMS,emp
2012-10-31,29849.0,MGRZ,LMS,emp
2012-11-30,29908.0,MGRZ,LMS,emp
2012-12-31,29891.0,MGRZ,LMS,emp
2013-01-31,29815.0,MGRZ,LMS,emp
2013-02-28,29839.0,MGRZ,LMS,emp
2013-03-31,29884.0,MGRZ,LMS,emp
2013-04-30,29861.0,MGRZ,LMS,emp
2013-05-31,29938.0,MGRZ,LMS,emp
